InventoryIndex,DemandIndex,ForecastIndex,ActionIndex,QValue
5,5,6,4,"[  0.           0.           0.           0.         153.84795424
   0.        ]"
5,5,6,5,"[  0.           0.           0.           0.           0.
 165.61040849]"
5,5,7,0,[93.44575036  0.          0.          0.          0.          0.        ]
5,5,7,1,"[  0.         108.74032839   0.           0.           0.
   0.        ]"
5,5,7,2,"[  0.           0.         136.87539075   0.           0.
   0.        ]"
5,5,7,3,"[  0.           0.           0.         144.87260469   0.
   0.        ]"
5,5,7,4,"[  0.           0.           0.           0.         152.24065435
   0.        ]"
5,5,7,5,"[  0.           0.           0.           0.           0.
 163.17045737]"
5,6,0,0,"[104.36955191   0.           0.           0.           0.
   0.        ]"
5,6,0,1,[ 0.         97.63913423  0.          0.          0.          0.        ]
5,6,0,2,"[  0.           0.         116.61590297   0.           0.
   0.        ]"
5,6,0,3,"[  0.           0.           0.         140.58117819   0.
   0.        ]"
5,6,0,4,[  0.          0.          0.          0.        154.4161112   0.       ]
5,6,0,5,"[  0.           0.           0.           0.           0.
 154.28343055]"
5,6,1,0,[94.57776412  0.          0.          0.          0.          0.        ]
5,6,1,1,[ 0.         89.61723575  0.          0.          0.          0.        ]
5,6,1,2,[  0.          0.        118.3088573   0.          0.          0.       ]
5,6,1,3,"[  0.           0.           0.         139.79122252   0.
   0.        ]"
5,6,1,4,"[  0.           0.           0.           0.         154.83043902
   0.        ]"
5,6,1,5,"[  0.           0.           0.           0.           0.
 160.01263014]"
5,6,2,0,[89.06029214  0.          0.          0.          0.          0.        ]
5,6,2,1,[ 0.        94.6911173  0.         0.         0.         0.       ]
5,6,2,2,"[  0.           0.         116.49984991   0.           0.
   0.        ]"
5,6,2,3,"[  0.           0.           0.         137.71458321   0.
   0.        ]"
5,6,2,4,"[  0.           0.           0.           0.         154.51526265
   0.        ]"
5,6,2,5,"[  0.           0.           0.           0.           0.
 162.19337188]"
5,6,3,0,[88.99792524  0.          0.          0.          0.          0.        ]
5,6,3,1,[ 0.         95.71785238  0.          0.          0.          0.        ]
5,6,3,2,"[  0.           0.         117.38095377   0.           0.
   0.        ]"
5,6,3,3,"[  0.           0.           0.         140.75747287   0.
   0.        ]"
5,6,3,4,[  0.          0.          0.          0.        154.9758574   0.       ]
5,6,3,5,"[  0.           0.           0.           0.           0.
 158.93837938]"
5,6,4,0,"[102.07643519   0.           0.           0.           0.
   0.        ]"
5,6,4,1,[ 0.         97.13812553  0.          0.          0.          0.        ]
5,6,4,2,[  0.          0.        111.3028627   0.          0.          0.       ]
5,6,4,3,"[  0.           0.           0.         140.13161088   0.
   0.        ]"
5,6,4,4,"[  0.           0.           0.           0.         154.67216214
   0.        ]"
5,6,4,5,"[  0.           0.           0.           0.           0.
 159.25378628]"
5,6,5,0,"[103.85236203   0.           0.           0.           0.
   0.        ]"
5,6,5,1,[ 0.         93.78177212  0.          0.          0.          0.        ]
5,6,5,2,[  0.          0.        113.9935757   0.          0.          0.       ]
5,6,5,3,"[  0.           0.           0.         142.29206979   0.
   0.        ]"
5,6,5,4,"[  0.           0.           0.           0.         152.92758133
   0.        ]"
5,6,5,5,"[  0.           0.           0.           0.           0.
 162.75681015]"
5,6,6,0,"[104.05084869   0.           0.           0.           0.
   0.        ]"
5,6,6,1,[ 0.         92.54938902  0.          0.          0.          0.        ]
5,6,6,2,"[  0.           0.         119.50683398   0.           0.
   0.        ]"
5,6,6,3,"[  0.           0.           0.         140.31799609   0.
   0.        ]"
5,6,6,4,"[  0.           0.           0.           0.         154.30645323
   0.        ]"
5,6,6,5,"[  0.           0.           0.           0.           0.
 160.23994514]"
5,6,7,0,[123.2099403   0.          0.          0.          0.          0.       ]
5,6,7,1,[ 0.         96.31211569  0.          0.          0.          0.        ]
5,6,7,2,"[  0.           0.         114.84278522   0.           0.
   0.        ]"
5,6,7,3,"[  0.           0.           0.         140.61140717   0.
   0.        ]"
5,6,7,4,[  0.          0.          0.          0.        153.4216196   0.       ]
5,6,7,5,"[  0.           0.           0.           0.           0.
 160.26822218]"
5,7,0,0,[93.19717319  0.          0.          0.          0.          0.        ]
5,7,0,1,[ 0.         94.37496109  0.          0.          0.          0.        ]
5,7,0,2,[ 0.         0.        96.0157582  0.         0.         0.       ]
5,7,0,3,"[  0.           0.           0.         126.18442597   0.
   0.        ]"
5,7,0,4,"[  0.           0.           0.           0.         148.65259532
   0.        ]"
5,7,0,5,"[  0.           0.           0.           0.           0.
 160.62281935]"
5,7,1,0,[99.31773945  0.          0.          0.          0.          0.        ]
5,7,1,1,[ 0.         99.05112919  0.          0.          0.          0.        ]
5,7,1,2,[ 0.         0.        98.8808041  0.         0.         0.       ]
5,7,1,3,"[  0.           0.           0.         124.96398682   0.
   0.        ]"
5,7,1,4,"[  0.           0.           0.           0.         147.46251915
   0.        ]"
5,7,1,5,[  0.          0.          0.          0.          0.        160.5739913]
5,7,2,0,[90.72267033  0.          0.          0.          0.          0.        ]
5,7,2,1,[ 0.         94.33891752  0.          0.          0.          0.        ]
5,7,2,2,"[  0.           0.         101.85040016   0.           0.
   0.        ]"
5,7,2,3,"[  0.           0.           0.         124.22621497   0.
   0.        ]"
5,7,2,4,[  0.          0.          0.          0.        147.8536866   0.       ]
5,7,2,5,"[  0.           0.           0.           0.           0.
 161.86482115]"
5,7,3,0,[95.88759884  0.          0.          0.          0.          0.        ]
5,7,3,1,[ 0.         96.21993753  0.          0.          0.          0.        ]
5,7,3,2,"[  0.           0.         100.28763851   0.           0.
   0.        ]"
5,7,3,3,"[  0.           0.           0.         125.55801813   0.
   0.        ]"
5,7,3,4,"[  0.           0.           0.           0.         150.66257153
   0.        ]"
5,7,3,5,"[  0.           0.           0.           0.           0.
 163.57212667]"
5,7,4,0,[91.05326303  0.          0.          0.          0.          0.        ]
5,7,4,1,[ 0.         99.58022485  0.          0.          0.          0.        ]
5,7,4,2,"[  0.           0.         108.46217865   0.           0.
   0.        ]"
5,7,4,3,"[  0.           0.           0.         127.78479328   0.
   0.        ]"
5,7,4,4,[  0.          0.          0.          0.        148.3963921   0.       ]
5,7,4,5,"[  0.           0.           0.           0.           0.
 162.61487108]"
5,7,5,0,[94.41994478  0.          0.          0.          0.          0.        ]
5,7,5,1,[ 0.         97.31908841  0.          0.          0.          0.        ]
5,7,5,2,[ 0.          0.         96.09832319  0.          0.          0.        ]
5,7,5,3,"[  0.           0.           0.         125.44814762   0.
   0.        ]"
5,7,5,4,"[  0.           0.           0.           0.         144.92928604
   0.        ]"
5,7,5,5,"[  0.           0.           0.           0.           0.
 162.64797213]"
5,7,6,0,"[100.14677823   0.           0.           0.           0.
   0.        ]"
5,7,6,1,[ 0.         98.58094493  0.          0.          0.          0.        ]
5,7,6,2,[ 0.          0.         96.77746066  0.          0.          0.        ]
5,7,6,3,"[  0.           0.           0.         128.34101202   0.
   0.        ]"
5,7,6,4,"[  0.           0.           0.           0.         149.86822112
   0.        ]"
5,7,6,5,"[  0.           0.           0.           0.           0.
 157.85326429]"
5,7,7,0,[94.20947458  0.          0.          0.          0.          0.        ]
5,7,7,1,"[  0.         103.20340705   0.           0.           0.
   0.        ]"
5,7,7,2,"[  0.           0.         100.17213625   0.           0.
   0.        ]"
5,7,7,3,"[  0.           0.           0.         125.50965386   0.
   0.        ]"
5,7,7,4,"[  0.           0.           0.           0.         145.29538946
   0.        ]"
5,7,7,5,"[  0.           0.           0.           0.           0.
 157.45855811]"
6,0,0,0,"[137.50636038   0.           0.           0.           0.
   0.        ]"
6,0,0,1,"[  0.         154.22534426   0.           0.           0.
   0.        ]"
6,0,0,2,"[  0.           0.         141.74358747   0.           0.
   0.        ]"
6,0,0,3,"[  0.           0.           0.         125.10264082   0.
   0.        ]"
6,0,0,4,"[  0.           0.           0.           0.         125.80727269
   0.        ]"
6,0,0,5,"[  0.           0.           0.           0.           0.
 120.91982387]"
6,0,1,0,"[139.90682774   0.           0.           0.           0.
   0.        ]"
6,0,1,1,"[  0.         159.70183472   0.           0.           0.
   0.        ]"
6,0,1,2,"[  0.           0.         140.51752777   0.           0.
   0.        ]"
6,0,1,3,"[  0.           0.           0.         126.46512729   0.
   0.        ]"
6,0,1,4,"[  0.           0.           0.           0.         127.11266966
   0.        ]"
6,0,1,5,"[  0.           0.           0.           0.           0.
 123.93370228]"
6,0,2,0,[137.8948423   0.          0.          0.          0.          0.       ]
6,0,2,1,"[  0.         156.54360041   0.           0.           0.
   0.        ]"
6,0,2,2,"[  0.           0.         144.12638076   0.           0.
   0.        ]"
6,0,2,3,"[  0.           0.           0.         124.97857164   0.
   0.        ]"
6,0,2,4,"[  0.           0.           0.           0.         126.05940213
   0.        ]"
6,0,2,5,"[  0.           0.           0.           0.           0.
 124.48745771]"
6,0,3,0,"[138.90499894   0.           0.           0.           0.
   0.        ]"
6,0,3,1,"[  0.         152.49638096   0.           0.           0.
   0.        ]"
6,0,3,2,"[  0.           0.         141.47129984   0.           0.
   0.        ]"
6,0,3,3,"[  0.           0.           0.         125.07524352   0.
   0.        ]"
6,0,3,4,"[  0.           0.           0.           0.         125.96201297
   0.        ]"
6,0,3,5,"[  0.           0.           0.           0.           0.
 120.23418405]"
6,0,4,0,"[134.59321959   0.           0.           0.           0.
   0.        ]"
6,0,4,1,"[  0.         153.40068145   0.           0.           0.
   0.        ]"
6,0,4,2,"[  0.           0.         139.39413825   0.           0.
   0.        ]"
6,0,4,3,[  0.          0.          0.        125.0439939   0.          0.       ]
6,0,4,4,"[  0.           0.           0.           0.         125.94689593
   0.        ]"
6,0,4,5,"[  0.           0.           0.           0.           0.
 121.44567305]"
6,0,5,0,"[136.56037001   0.           0.           0.           0.
   0.        ]"
6,0,5,1,"[  0.         162.27973196   0.           0.           0.
   0.        ]"
6,0,5,2,"[  0.           0.         141.16030864   0.           0.
   0.        ]"
6,0,5,3,"[  0.           0.           0.         125.08507172   0.
   0.        ]"
6,0,5,4,"[  0.           0.           0.           0.         125.44132046
   0.        ]"
6,0,5,5,"[  0.           0.           0.           0.           0.
 122.07155037]"
6,0,6,0,"[174.62018414   0.           0.           0.           0.
   0.        ]"
6,0,6,1,"[  0.         191.99600613   0.           0.           0.
   0.        ]"
6,0,6,2,"[  0.           0.         210.82775095   0.           0.
   0.        ]"
6,0,6,3,"[  0.           0.           0.         124.95380756   0.
   0.        ]"
6,0,6,4,"[  0.           0.           0.           0.         125.88782968
   0.        ]"
6,0,6,5,"[  0.           0.           0.           0.           0.
 121.82204072]"
6,0,7,0,"[141.05167479   0.           0.           0.           0.
   0.        ]"
6,0,7,1,"[  0.         192.66089373   0.           0.           0.
   0.        ]"
6,0,7,2,"[  0.           0.         188.40645364   0.           0.
   0.        ]"
6,0,7,3,[  0.          0.          0.        195.5591703   0.          0.       ]
6,0,7,4,[  0.          0.          0.          0.        128.2821312   0.       ]
6,0,7,5,"[  0.           0.           0.           0.           0.
 130.66520631]"
6,1,0,0,"[132.74455401   0.           0.           0.           0.
   0.        ]"
6,1,0,1,"[  0.         144.97098888   0.           0.           0.
   0.        ]"
6,1,0,2,"[  0.           0.         170.71459248   0.           0.
   0.        ]"
6,1,0,3,"[  0.           0.           0.         154.37076074   0.
   0.        ]"
6,1,0,4,"[  0.           0.           0.           0.         134.10917968
   0.        ]"
6,1,0,5,"[  0.           0.           0.           0.           0.
 134.96808186]"
6,1,1,0,"[137.78243075   0.           0.           0.           0.
   0.        ]"
6,1,1,1,"[  0.         147.35760713   0.           0.           0.
   0.        ]"
6,1,1,2,"[  0.           0.         168.70433284   0.           0.
   0.        ]"
6,1,1,3,"[  0.           0.           0.         151.90586676   0.
   0.        ]"
6,1,1,4,"[  0.           0.           0.           0.         134.69894829
   0.        ]"
6,1,1,5,"[  0.           0.           0.           0.           0.
 134.72149508]"
6,1,2,0,"[133.29839701   0.           0.           0.           0.
   0.        ]"
6,1,2,1,"[  0.         147.27236023   0.           0.           0.
   0.        ]"
6,1,2,2,[  0.          0.        167.8265004   0.          0.          0.       ]
6,1,2,3,"[  0.           0.           0.         151.87793895   0.
   0.        ]"
6,1,2,4,"[  0.           0.           0.           0.         135.77195336
   0.        ]"
6,1,2,5,"[  0.           0.           0.           0.           0.
 134.76914439]"
6,1,3,0,"[133.82626689   0.           0.           0.           0.
   0.        ]"
6,1,3,1,"[  0.         148.14640809   0.           0.           0.
   0.        ]"
6,1,3,2,"[  0.           0.         170.11773512   0.           0.
   0.        ]"
6,1,3,3,"[  0.           0.           0.         152.07988554   0.
   0.        ]"
6,1,3,4,"[  0.           0.           0.           0.         135.31047179
   0.        ]"
6,1,3,5,"[  0.           0.           0.           0.           0.
 134.38030522]"
6,1,4,0,"[129.70365339   0.           0.           0.           0.
   0.        ]"
6,1,4,1,"[  0.         148.09985196   0.           0.           0.
   0.        ]"
6,1,4,2,"[  0.           0.         170.21586378   0.           0.
   0.        ]"
6,1,4,3,"[  0.           0.           0.         152.18045026   0.
   0.        ]"
6,1,4,4,"[  0.           0.           0.           0.         134.14426673
   0.        ]"
6,1,4,5,"[  0.           0.           0.           0.           0.
 134.99805169]"
6,1,5,0,"[133.58541471   0.           0.           0.           0.
   0.        ]"
6,1,5,1,"[  0.         148.36534715   0.           0.           0.
   0.        ]"
6,1,5,2,"[  0.           0.         170.69748972   0.           0.
   0.        ]"
6,1,5,3,"[  0.           0.           0.         152.38690551   0.
   0.        ]"
6,1,5,4,"[  0.           0.           0.           0.         134.15294628
   0.        ]"
6,1,5,5,"[  0.           0.           0.           0.           0.
 134.73336313]"
6,1,6,0,[141.2464274   0.          0.          0.          0.          0.       ]
6,1,6,1,[  0.        181.0477939   0.          0.          0.          0.       ]
6,1,6,2,"[  0.           0.         212.66222996   0.           0.
   0.        ]"
6,1,6,3,"[  0.           0.           0.         227.14312262   0.
   0.        ]"
6,1,6,4,"[  0.           0.           0.           0.         138.96083836
   0.        ]"
6,1,6,5,"[  0.           0.           0.           0.           0.
 135.62191569]"
6,1,7,0,"[136.77548682   0.           0.           0.           0.
   0.        ]"
6,1,7,1,"[  0.         159.92667647   0.           0.           0.
   0.        ]"
6,1,7,2,"[  0.           0.         201.74106446   0.           0.
   0.        ]"
6,1,7,3,"[  0.           0.           0.         203.40249157   0.
   0.        ]"
6,1,7,4,"[  0.           0.           0.           0.         212.90255708
   0.        ]"
6,1,7,5,"[  0.           0.           0.           0.           0.
 134.88405514]"
6,2,0,0,"[137.51421248   0.           0.           0.           0.
   0.        ]"
6,2,0,1,"[  0.         144.21396386   0.           0.           0.
   0.        ]"
6,2,0,2,[  0.          0.        156.4485517   0.          0.          0.       ]
6,2,0,3,"[  0.           0.           0.         180.85819175   0.
   0.        ]"
6,2,0,4,"[  0.           0.           0.           0.         161.29887197
   0.        ]"
6,2,0,5,"[  0.           0.           0.           0.           0.
 143.26325712]"
6,2,1,0,"[134.70335451   0.           0.           0.           0.
   0.        ]"
6,2,1,1,[  0.        144.4037677   0.          0.          0.          0.       ]
6,2,1,2,"[  0.           0.         157.66492032   0.           0.
   0.        ]"
6,2,1,3,"[  0.           0.           0.         180.30905513   0.
   0.        ]"
6,2,1,4,"[  0.           0.           0.           0.         160.53164276
   0.        ]"
6,2,1,5,[  0.          0.          0.          0.          0.        144.7057877]
6,2,2,0,"[139.63945198   0.           0.           0.           0.
   0.        ]"
6,2,2,1,"[  0.         140.58397539   0.           0.           0.
   0.        ]"
6,2,2,2,"[  0.           0.         158.51105334   0.           0.
   0.        ]"
6,2,2,3,[  0.          0.          0.        180.8529263   0.          0.       ]
6,2,2,4,"[  0.           0.           0.           0.         161.29190854
   0.        ]"
6,2,2,5,[  0.          0.          0.          0.          0.        143.0627155]
6,2,3,0,[134.6983995   0.          0.          0.          0.          0.       ]
6,2,3,1,"[  0.         139.61297676   0.           0.           0.
   0.        ]"
6,2,3,2,"[  0.           0.         155.87588111   0.           0.
   0.        ]"
6,2,3,3,"[  0.           0.           0.         181.00338092   0.
   0.        ]"
6,2,3,4,"[  0.           0.           0.           0.         161.13783746
   0.        ]"
6,2,3,5,"[  0.           0.           0.           0.           0.
 144.15550268]"
6,2,4,0,[137.6051541   0.          0.          0.          0.          0.       ]
6,2,4,1,[  0.        144.7127371   0.          0.          0.          0.       ]
6,2,4,2,"[  0.           0.         160.15708827   0.           0.
   0.        ]"
6,2,4,3,"[  0.           0.           0.         180.51121498   0.
   0.        ]"
6,2,4,4,[  0.          0.          0.          0.        160.8921478   0.       ]
6,2,4,5,"[  0.           0.           0.           0.           0.
 143.16607158]"
6,2,5,0,"[138.44745732   0.           0.           0.           0.
   0.        ]"
6,2,5,1,"[  0.         144.06932033   0.           0.           0.
   0.        ]"
6,2,5,2,"[  0.           0.         157.95650255   0.           0.
   0.        ]"
6,2,5,3,"[  0.           0.           0.         179.56096656   0.
   0.        ]"
6,2,5,4,"[  0.           0.           0.           0.         162.62250967
   0.        ]"
6,2,5,5,"[  0.           0.           0.           0.           0.
 147.05009982]"
6,2,6,0,[139.2068078   0.          0.          0.          0.          0.       ]
6,2,6,1,"[  0.         157.88505006   0.           0.           0.
   0.        ]"
6,2,6,2,"[  0.           0.         186.97173719   0.           0.
   0.        ]"
6,2,6,3,[  0.          0.          0.        229.6308989   0.          0.       ]
6,2,6,4,"[  0.           0.           0.           0.         241.20788672
   0.        ]"
6,2,6,5,"[  0.           0.           0.           0.           0.
 145.92627966]"
6,2,7,0,[164.6250256   0.          0.          0.          0.          0.       ]
6,2,7,1,"[  0.         159.58337136   0.           0.           0.
   0.        ]"
6,2,7,2,"[  0.           0.         164.85540611   0.           0.
   0.        ]"
6,2,7,3,"[  0.           0.           0.         210.95920612   0.
   0.        ]"
6,2,7,4,"[  0.           0.           0.           0.         211.25695231
   0.        ]"
6,2,7,5,"[  0.           0.           0.           0.           0.
 222.45130651]"
6,3,0,0,"[142.03014911   0.           0.           0.           0.
   0.        ]"
6,3,0,1,"[  0.         142.11818914   0.           0.           0.
   0.        ]"
6,3,0,2,"[  0.           0.         148.80840225   0.           0.
   0.        ]"
6,3,0,3,"[  0.           0.           0.         164.70607573   0.
   0.        ]"
6,3,0,4,"[  0.           0.           0.           0.         189.60926945
   0.        ]"
6,3,0,5,"[  0.           0.           0.           0.           0.
 170.95826172]"
6,3,1,0,"[155.43296378   0.           0.           0.           0.
   0.        ]"
6,3,1,1,"[  0.         155.43716524   0.           0.           0.
   0.        ]"
6,3,1,2,"[  0.           0.         153.50473825   0.           0.
   0.        ]"
6,3,1,3,"[  0.           0.           0.         166.44456371   0.
   0.        ]"
6,3,1,4,"[  0.           0.           0.           0.         189.34916204
   0.        ]"
6,3,1,5,"[  0.           0.           0.           0.           0.
 167.84032047]"
6,3,2,0,"[132.15707087   0.           0.           0.           0.
   0.        ]"
6,3,2,1,[  0.        150.7392844   0.          0.          0.          0.       ]
6,3,2,2,"[  0.           0.         148.66293155   0.           0.
   0.        ]"
6,3,2,3,"[  0.           0.           0.         169.48704928   0.
   0.        ]"
6,3,2,4,[  0.          0.          0.          0.        190.0206948   0.       ]
6,3,2,5,"[  0.           0.           0.           0.           0.
 170.97045618]"
6,3,3,0,"[134.21796737   0.           0.           0.           0.
   0.        ]"
6,3,3,1,"[  0.         138.76091874   0.           0.           0.
   0.        ]"
6,3,3,2,"[  0.           0.         150.69367854   0.           0.
   0.        ]"
6,3,3,3,"[  0.           0.           0.         167.71134367   0.
   0.        ]"
6,3,3,4,[  0.          0.          0.          0.        189.3785556   0.       ]
6,3,3,5,"[  0.           0.           0.           0.           0.
 169.44164482]"
6,3,4,0,"[139.68848158   0.           0.           0.           0.
   0.        ]"
6,3,4,1,"[  0.         145.13085267   0.           0.           0.
   0.        ]"
6,3,4,2,"[  0.           0.         148.09090454   0.           0.
   0.        ]"
6,3,4,3,"[  0.           0.           0.         165.94392605   0.
   0.        ]"
6,3,4,4,"[  0.           0.           0.           0.         186.62979002
   0.        ]"
6,3,4,5,"[  0.           0.           0.           0.           0.
 166.53433322]"
6,3,5,0,"[137.19930356   0.           0.           0.           0.
   0.        ]"
6,3,5,1,"[  0.         150.01424358   0.           0.           0.
   0.        ]"
6,3,5,2,"[  0.           0.         154.52947927   0.           0.
   0.        ]"
6,3,5,3,"[  0.           0.           0.         165.76940945   0.
   0.        ]"
6,3,5,4,"[  0.           0.           0.           0.         189.40616508
   0.        ]"
6,3,5,5,"[  0.           0.           0.           0.           0.
 170.70151973]"
6,3,6,0,"[145.28692605   0.           0.           0.           0.
   0.        ]"
6,3,6,1,"[  0.         151.16247598   0.           0.           0.
   0.        ]"
6,3,6,2,"[  0.           0.         158.44257849   0.           0.
   0.        ]"
6,3,6,3,"[  0.           0.           0.         200.94042492   0.
   0.        ]"
6,3,6,4,"[  0.           0.           0.           0.         239.83071283
   0.        ]"
6,3,6,5,"[  0.           0.           0.           0.           0.
 244.54553943]"
6,3,7,0,"[137.37129865   0.           0.           0.           0.
   0.        ]"
6,3,7,1,"[  0.         143.86895707   0.           0.           0.
   0.        ]"
6,3,7,2,"[  0.           0.         162.50972071   0.           0.
   0.        ]"
6,3,7,3,"[  0.           0.           0.         170.88348921   0.
   0.        ]"
6,3,7,4,"[  0.           0.           0.           0.         212.31837616
   0.        ]"
6,3,7,5,"[  0.           0.           0.           0.           0.
 220.26193447]"
6,4,0,0,[132.2845397   0.          0.          0.          0.          0.       ]
6,4,0,1,"[  0.         151.47131983   0.           0.           0.
   0.        ]"
6,4,0,2,"[  0.           0.         146.73324629   0.           0.
   0.        ]"
6,4,0,3,"[  0.           0.           0.         156.79483728   0.
   0.        ]"
6,4,0,4,[  0.          0.          0.          0.        174.6954831   0.       ]
6,4,0,5,"[  0.           0.           0.           0.           0.
 190.31758941]"
6,4,1,0,"[126.68910267   0.           0.           0.           0.
   0.        ]"
6,4,1,1,"[  0.         140.47741034   0.           0.           0.
   0.        ]"
6,4,1,2,"[  0.           0.         149.59714034   0.           0.
   0.        ]"
6,4,1,3,"[  0.           0.           0.         156.86275275   0.
   0.        ]"
6,4,1,4,[  0.          0.          0.          0.        174.3310679   0.       ]
6,4,1,5,"[  0.           0.           0.           0.           0.
 194.53676343]"
6,4,2,0,"[130.35127504   0.           0.           0.           0.
   0.        ]"
6,4,2,1,"[  0.         139.71706977   0.           0.           0.
   0.        ]"
6,4,2,2,"[  0.           0.         147.38815858   0.           0.
   0.        ]"
6,4,2,3,"[  0.           0.           0.         157.20790085   0.
   0.        ]"
6,4,2,4,"[  0.           0.           0.           0.         177.36605355
   0.        ]"
6,4,2,5,"[  0.           0.           0.           0.           0.
 195.11042599]"
6,4,3,0,"[136.11207825   0.           0.           0.           0.
   0.        ]"
6,4,3,1,"[  0.         142.38854973   0.           0.           0.
   0.        ]"
6,4,3,2,"[  0.           0.         147.30902273   0.           0.
   0.        ]"
6,4,3,3,"[  0.           0.           0.         156.56453386   0.
   0.        ]"
6,4,3,4,"[  0.           0.           0.           0.         177.27261048
   0.        ]"
6,4,3,5,"[  0.           0.           0.           0.           0.
 192.55233649]"
6,4,4,0,"[139.07235744   0.           0.           0.           0.
   0.        ]"
6,4,4,1,"[  0.         139.55922778   0.           0.           0.
   0.        ]"
6,4,4,2,"[  0.           0.         156.92027474   0.           0.
   0.        ]"
6,4,4,3,[  0.          0.          0.        155.2455409   0.          0.       ]
6,4,4,4,"[  0.           0.           0.           0.         173.84028179
   0.        ]"
6,4,4,5,"[  0.           0.           0.           0.           0.
 193.74662893]"
6,4,5,0,"[127.00648816   0.           0.           0.           0.
   0.        ]"
6,4,5,1,"[  0.         151.32397698   0.           0.           0.
   0.        ]"
6,4,5,2,"[  0.           0.         146.31492462   0.           0.
   0.        ]"
6,4,5,3,"[  0.           0.           0.         157.30146258   0.
   0.        ]"
6,4,5,4,"[  0.           0.           0.           0.         169.33288245
   0.        ]"
6,4,5,5,"[  0.           0.           0.           0.           0.
 197.51190994]"
6,4,6,0,"[159.02413642   0.           0.           0.           0.
   0.        ]"
6,4,6,1,"[  0.         148.44894643   0.           0.           0.
   0.        ]"
6,4,6,2,[  0.          0.        147.8304933   0.          0.          0.       ]
6,4,6,3,"[  0.           0.           0.         158.62777864   0.
   0.        ]"
6,4,6,4,"[  0.           0.           0.           0.         203.57163917
   0.        ]"
6,4,6,5,"[  0.           0.           0.           0.           0.
 238.41355216]"
6,4,7,0,"[146.04919224   0.           0.           0.           0.
   0.        ]"
6,4,7,1,"[  0.         148.68813761   0.           0.           0.
   0.        ]"
6,4,7,2,"[  0.           0.         148.74363788   0.           0.
   0.        ]"
6,4,7,3,"[  0.           0.           0.         156.87675589   0.
   0.        ]"
6,4,7,4,"[  0.           0.           0.           0.         177.07965278
   0.        ]"
6,4,7,5,"[  0.           0.           0.           0.           0.
 227.47578888]"
6,5,0,0,"[123.41537774   0.           0.           0.           0.
   0.        ]"
6,5,0,1,"[  0.         140.54374313   0.           0.           0.
   0.        ]"
6,5,0,2,"[  0.           0.         145.15446756   0.           0.
   0.        ]"
6,5,0,3,"[  0.           0.           0.         155.47595205   0.
   0.        ]"
6,5,0,4,"[  0.           0.           0.           0.         165.73671432
   0.        ]"
6,5,0,5,[  0.          0.          0.          0.          0.        183.6223853]
6,5,1,0,"[130.03223759   0.           0.           0.           0.
   0.        ]"
6,5,1,1,"[  0.         140.25023194   0.           0.           0.
   0.        ]"
6,5,1,2,"[  0.           0.         148.80145194   0.           0.
   0.        ]"
6,5,1,3,"[  0.           0.           0.         154.74984964   0.
   0.        ]"
6,5,1,4,"[  0.           0.           0.           0.         165.76545454
   0.        ]"
6,5,1,5,"[  0.           0.           0.           0.           0.
 184.02086473]"
6,5,2,0,"[119.67413411   0.           0.           0.           0.
   0.        ]"
6,5,2,1,[  0.        139.9763855   0.          0.          0.          0.       ]
6,5,2,2,"[  0.           0.         149.57484489   0.           0.
   0.        ]"
6,5,2,3,"[  0.           0.           0.         154.93185586   0.
   0.        ]"
6,5,2,4,"[  0.           0.           0.           0.         165.78250337
   0.        ]"
6,5,2,5,"[  0.           0.           0.           0.           0.
 184.04826494]"
6,5,3,0,"[112.36284004   0.           0.           0.           0.
   0.        ]"
6,5,3,1,"[  0.         139.86660753   0.           0.           0.
   0.        ]"
6,5,3,2,"[  0.           0.         151.81755008   0.           0.
   0.        ]"
6,5,3,3,"[  0.           0.           0.         155.86648748   0.
   0.        ]"
6,5,3,4,"[  0.           0.           0.           0.         162.70035476
   0.        ]"
6,5,3,5,"[  0.           0.           0.           0.           0.
 174.53679666]"
6,5,4,0,"[124.62681223   0.           0.           0.           0.
   0.        ]"
6,5,4,1,"[  0.         140.63700746   0.           0.           0.
   0.        ]"
6,5,4,2,"[  0.           0.         147.61682287   0.           0.
   0.        ]"
6,5,4,3,"[  0.           0.           0.         155.25323873   0.
   0.        ]"
6,5,4,4,"[  0.           0.           0.           0.         165.08587613
   0.        ]"
6,5,4,5,"[  0.           0.           0.           0.           0.
 184.12773004]"
6,5,5,0,"[117.91701109   0.           0.           0.           0.
   0.        ]"
6,5,5,1,"[  0.         142.53427862   0.           0.           0.
   0.        ]"
6,5,5,2,[  0.          0.        144.5441893   0.          0.          0.       ]
6,5,5,3,"[  0.           0.           0.         155.09569537   0.
   0.        ]"
6,5,5,4,"[  0.           0.           0.           0.         166.24157421
   0.        ]"
6,5,5,5,"[  0.           0.           0.           0.           0.
 183.68988848]"
6,5,6,0,"[132.01521263   0.           0.           0.           0.
   0.        ]"
6,5,6,1,"[  0.         138.83575281   0.           0.           0.
   0.        ]"
6,5,6,2,"[  0.           0.         152.00577506   0.           0.
   0.        ]"
6,5,6,3,[  0.          0.          0.        152.9898306   0.          0.       ]
6,5,6,4,"[  0.           0.           0.           0.         167.88953309
   0.        ]"
6,5,6,5,"[  0.           0.           0.           0.           0.
 211.71255405]"
6,5,7,0,"[110.98344717   0.           0.           0.           0.
   0.        ]"
