Time,Queue 0 Product 0,Queue 0 Product 1,Queue 1 Product 0,Queue 1 Product 1,Queue 2 Product 0,Queue 2 Product 1,Queue 3 Product 0,Queue 3 Product 1,Demand Queue Product 0,Demand Queue Product 1,Machine 1 Current Product,Machine 3 Current Product
8746,22,34,0,0,7,0,0,3,38,37,0,1
8747,22,34,0,0,7,0,0,3,38,37,0,1
8748,22,34,0,0,7,0,0,3,38,37,0,1
8749,22,34,0,0,7,0,0,3,38,37,0,1
8750,22,34,0,0,7,0,0,3,38,37,0,1
8751,22,34,0,0,7,0,0,3,38,37,0,1
8752,22,34,0,0,7,0,0,3,38,37,0,1
8753,22,34,0,0,7,0,0,3,38,37,0,1
8754,22,34,0,0,7,0,0,3,38,37,0,1
8755,22,34,0,0,7,0,0,3,38,37,0,1
8756,22,34,0,0,7,0,0,3,38,37,0,1
8757,22,34,0,0,7,0,0,3,38,37,0,1
8758,22,34,0,0,7,0,0,3,38,37,0,1
8759,22,34,0,0,7,0,0,3,38,37,0,1
8760,22,34,0,0,7,0,0,3,38,37,0,1
8761,22,34,0,0,7,0,0,3,38,37,0,1
8762,22,34,0,0,7,0,0,3,38,37,0,1
8763,22,34,0,0,8,0,0,3,38,37,0,1
8764,22,34,0,0,8,0,0,3,38,37,0,1
8765,22,34,0,0,8,0,0,3,38,37,0,1
8766,22,34,0,0,8,0,0,3,38,37,0,1
8767,22,34,0,0,8,0,0,3,38,37,0,1
8768,22,34,0,0,8,0,0,3,38,37,0,1
8769,22,34,0,0,8,0,0,3,38,37,0,1
8770,22,34,0,0,8,0,0,3,38,37,0,1
8771,22,34,0,0,8,0,0,3,38,37,0,1
8772,22,34,0,0,8,0,0,3,38,37,0,1
8773,22,34,0,0,8,0,0,3,38,37,0,1
8774,22,34,0,0,8,0,0,3,38,37,0,1
8775,22,34,0,0,8,0,0,3,38,37,0,1
8776,22,34,0,0,8,0,0,3,38,37,0,1
8777,22,34,0,0,8,0,0,3,38,37,0,1
8778,22,34,0,0,8,0,0,3,38,37,0,1
8779,22,34,0,0,8,0,0,3,38,37,0,1
8780,22,34,0,0,8,0,0,3,38,37,0,1
8781,22,34,0,0,8,0,0,3,38,37,0,1
8782,22,34,0,0,8,0,0,3,38,37,0,1
8783,22,34,0,0,8,0,0,3,38,37,0,1
8784,22,34,0,0,8,0,0,3,38,37,0,1
8785,22,34,0,0,8,0,0,3,38,37,0,1
8786,22,34,0,0,8,0,0,3,38,37,0,1
8787,22,34,0,0,8,0,0,3,38,37,0,1
8788,22,34,0,0,8,0,0,3,38,37,0,1
8789,22,34,0,0,8,0,0,3,38,37,0,1
8790,22,34,0,0,8,0,0,3,38,37,0,1
8791,22,34,0,0,8,0,0,3,38,37,0,1
8792,22,34,0,0,8,0,0,3,38,37,0,1
8793,22,34,0,0,8,0,0,3,38,37,0,1
8794,22,34,0,0,8,0,0,3,38,37,0,1
8795,22,34,0,0,8,0,0,3,38,37,0,1
8796,22,34,0,0,8,0,0,3,38,37,0,1
8797,22,34,0,0,8,0,0,3,38,37,0,1
8798,22,34,0,0,8,0,0,3,38,37,0,1
8799,22,34,0,0,8,0,0,3,38,37,0,1
8800,22,34,0,0,8,0,0,3,38,37,0,1
8801,22,34,0,0,8,0,0,3,38,37,0,1
8802,22,34,0,0,8,0,0,3,38,37,0,1
8803,22,34,0,0,8,0,0,3,38,37,0,1
8804,22,34,0,0,8,0,0,3,38,37,0,1
8805,22,34,0,0,8,0,0,3,38,37,0,1
8806,22,34,0,0,8,0,0,3,38,37,0,1
8807,22,34,0,0,8,0,0,3,38,37,0,1
8808,22,34,0,0,8,0,0,3,38,37,0,1
8809,22,34,0,0,8,0,0,3,38,37,0,1
8810,22,34,0,0,8,0,0,3,38,37,0,1
8811,22,34,0,0,8,0,0,3,38,37,0,1
8812,22,34,0,0,8,0,0,3,38,37,0,1
8813,22,34,0,0,8,0,0,3,38,37,0,1
8814,22,34,0,0,8,0,0,3,38,37,0,1
8815,22,34,0,0,8,0,0,3,38,37,0,1
8816,22,34,0,0,8,0,0,3,38,37,0,1
8817,22,34,0,0,8,0,0,3,38,37,0,1
8818,22,34,0,0,8,0,0,3,38,37,0,1
8819,22,34,0,0,8,0,0,3,38,37,0,1
8820,22,34,0,0,8,0,0,3,38,37,0,1
8821,22,34,0,0,8,0,0,3,38,37,0,1
8822,22,34,0,0,8,0,0,3,38,37,0,1
8823,22,34,0,0,8,0,0,3,38,37,0,1
8824,22,34,0,0,8,0,0,3,38,37,0,1
8825,22,34,0,0,8,0,0,3,38,37,0,1
8826,22,34,0,0,8,0,0,3,38,37,0,1
8827,22,34,0,0,8,0,0,3,38,37,0,1
8828,22,34,0,0,8,0,0,3,38,37,0,1
8829,22,34,0,0,8,0,0,3,38,37,0,1
8830,22,34,0,0,8,0,0,3,38,37,0,1
8831,22,34,0,0,8,0,0,3,38,37,0,1
8832,22,34,0,0,8,0,0,3,38,37,0,1
8833,22,34,0,0,8,0,0,3,38,37,0,1
8834,22,34,0,0,8,0,0,3,38,37,0,1
8835,22,34,0,0,8,0,0,3,38,37,0,1
8836,22,34,0,0,8,0,0,3,38,37,0,1
8837,22,34,0,0,8,0,0,3,38,37,0,1
8838,22,34,0,0,8,0,0,3,38,37,0,1
8839,22,34,0,0,8,0,0,3,38,37,0,1
8840,22,34,0,0,8,0,0,3,38,37,0,1
8841,22,34,0,0,8,0,0,3,38,37,0,1
8842,22,34,0,0,8,0,0,3,38,37,0,1
8843,22,34,0,0,8,0,0,3,38,37,0,1
8844,22,34,0,0,8,0,0,3,38,37,0,1
8845,22,34,0,0,8,0,0,3,38,37,0,1
8846,22,34,0,0,8,0,0,3,38,37,0,1
8847,22,34,0,0,8,0,0,3,38,37,0,1
8848,22,34,0,0,8,0,0,3,38,37,0,1
8849,22,34,0,0,8,0,0,3,38,37,0,1
8850,22,34,0,0,8,0,0,3,38,37,0,1
8851,22,34,0,0,8,0,0,3,38,37,0,1
8852,22,34,0,0,8,0,0,3,38,37,0,1
8853,22,34,0,0,8,0,0,3,38,37,0,1
8854,22,34,0,0,8,0,0,3,38,37,0,1
8855,22,34,0,0,8,0,0,3,38,37,0,1
8856,22,34,0,0,8,0,0,3,38,37,0,1
8857,22,34,0,0,8,0,0,3,38,37,0,1
8858,22,34,0,0,8,0,0,3,38,37,0,1
8859,22,34,0,0,8,0,0,3,38,37,0,1
8860,22,34,0,0,8,0,0,3,38,37,0,1
8861,22,34,0,0,8,0,0,3,38,37,0,1
8862,22,34,0,0,8,0,0,3,38,37,0,1
8863,22,34,0,0,8,0,0,3,38,37,0,1
8864,22,34,0,0,8,0,0,3,38,37,0,1
8865,22,34,0,0,8,0,0,3,38,37,0,1
8866,22,34,0,0,8,0,0,3,38,37,0,1
8867,22,34,0,0,8,0,0,3,38,37,0,1
8868,22,34,0,0,8,0,0,3,38,37,0,1
8869,22,34,0,0,8,0,0,3,38,37,0,1
8870,22,34,0,0,4,0,3,3,38,37,0,0
8871,22,34,0,0,4,0,3,3,38,37,0,0
8872,22,34,0,0,4,0,3,3,38,37,0,0
8873,22,34,0,0,4,0,3,3,38,37,0,0
8874,22,34,0,0,4,0,3,3,38,37,0,0
8875,22,34,0,0,4,0,3,3,38,37,0,0
8876,22,34,0,0,4,0,3,3,38,37,0,0
8877,22,34,0,0,4,0,3,3,38,37,0,0
8878,22,34,0,0,4,0,3,3,38,37,0,0
8879,22,34,0,0,4,0,3,3,38,37,0,0
8880,22,34,0,0,4,0,3,3,38,37,0,0
8881,22,34,0,0,4,0,3,3,38,37,0,0
8882,22,34,0,0,4,0,3,3,38,37,0,0
8883,18,34,3,0,4,0,3,3,38,37,0,0
8884,18,34,3,0,4,0,3,3,38,37,0,0
8885,18,34,3,0,4,0,3,3,38,37,0,0
8886,18,34,3,0,4,0,3,3,38,37,0,0
8887,18,34,3,0,4,0,3,3,38,37,0,0
8888,18,34,3,0,4,0,3,3,38,37,0,0
8889,18,34,3,0,4,0,3,3,38,37,0,0
8890,18,34,3,0,4,0,3,3,38,37,0,0
8891,18,34,3,0,4,0,3,3,38,37,0,0
8892,18,34,3,0,4,0,3,3,38,37,0,0
8893,18,34,3,0,4,0,3,3,38,37,0,0
8894,18,34,3,0,4,0,3,3,38,37,0,0
8895,18,34,3,0,4,0,3,3,38,37,0,0
8896,18,34,3,0,4,0,3,3,38,37,0,0
8897,18,34,3,0,4,0,3,3,38,37,0,0
8898,18,34,3,0,4,0,3,3,38,37,0,0
8899,18,34,3,0,4,0,3,3,38,37,0,0
8900,18,34,3,0,4,0,3,3,38,37,0,0
8901,18,34,3,0,4,0,3,3,38,37,0,0
8902,18,34,3,0,4,0,3,3,38,37,0,0
8903,18,34,3,0,4,0,3,3,38,37,0,0
8904,18,34,3,0,4,0,3,3,38,37,0,0
8905,18,34,3,0,4,0,3,3,38,37,0,0
8906,18,34,3,0,4,0,3,3,38,37,0,0
8907,18,34,3,0,4,0,3,3,38,37,0,0
8908,18,34,3,0,4,0,3,3,38,37,0,0
8909,18,34,3,0,4,0,3,3,38,37,0,0
8910,18,34,3,0,4,0,3,3,38,37,0,0
8911,18,34,3,0,4,0,3,3,38,37,0,0
8912,18,34,3,0,4,0,3,3,38,37,0,0
8913,18,34,2,0,5,0,3,3,38,37,0,0
8914,18,34,2,0,5,0,3,3,38,37,0,0
8915,18,34,2,0,5,0,3,3,37,37,0,0
8915,18,34,2,0,5,0,2,3,37,37,0,0
8916,18,34,2,0,5,0,2,3,37,37,0,0
8917,18,34,2,0,5,0,2,3,37,37,0,0
8918,18,34,2,0,5,0,2,3,37,37,0,0
8919,18,34,2,0,5,0,2,3,37,37,0,0
8920,18,34,2,0,5,0,2,3,37,37,0,0
8921,18,34,2,0,5,0,2,3,37,37,0,0
8922,18,34,2,0,5,0,2,3,37,37,0,0
8923,18,34,2,0,5,0,2,3,37,37,0,0
8924,18,34,2,0,5,0,2,3,37,37,0,0
8925,18,34,2,0,5,0,2,3,37,37,0,0
8926,18,34,2,0,5,0,2,3,37,37,0,0
8927,18,34,2,0,5,0,2,3,37,37,0,0
8928,18,34,2,0,5,0,2,3,37,37,0,0
8929,18,34,2,0,5,0,2,3,37,37,0,0
8930,18,34,2,0,5,0,2,3,37,37,0,0
8931,18,34,2,0,5,0,2,3,37,37,0,0
8932,18,34,2,0,5,0,2,3,37,37,0,0
8933,18,34,2,0,5,0,2,3,37,37,0,0
8934,18,34,2,0,5,0,2,3,37,37,0,0
8935,18,34,2,0,5,0,2,3,37,37,0,0
8936,18,34,2,0,5,0,2,3,37,37,0,0
8937,18,34,2,0,5,0,2,3,37,37,0,0
8938,18,34,2,0,5,0,2,3,37,37,0,0
8939,18,34,2,0,5,0,2,3,37,37,0,0
8940,18,34,2,0,5,0,2,3,37,37,0,0
8941,18,34,2,0,5,0,2,3,37,37,0,0
8942,18,34,2,0,5,0,2,3,37,37,0,0
8943,18,34,1,0,6,0,2,3,37,37,0,0
8944,18,34,1,0,6,0,2,3,37,37,0,0
8945,18,34,1,0,6,0,2,3,36,37,0,0
8945,18,34,1,0,6,0,2,2,36,37,0,1
8946,18,34,1,0,6,0,2,2,36,37,0,1
8947,18,34,1,0,6,0,2,2,36,37,0,1
8948,18,34,1,0,6,0,2,2,36,37,0,1
8949,18,34,1,0,6,0,2,2,36,37,0,1
8950,18,34,1,0,6,0,2,2,36,37,0,1
8951,18,34,1,0,6,0,2,2,36,37,0,1
8952,18,34,1,0,6,0,2,2,36,37,0,1
8953,18,34,1,0,6,0,2,2,36,37,0,1
8954,18,34,1,0,6,0,2,2,36,37,0,1
8955,18,34,1,0,6,0,2,2,36,37,0,1
8956,18,34,1,0,6,0,2,2,36,37,0,1
8957,18,34,1,0,6,0,2,2,36,37,0,1
8958,18,34,1,0,6,0,2,2,36,37,0,1
8959,18,34,1,0,6,0,2,2,36,37,0,1
8960,18,34,1,0,6,0,2,2,36,37,0,1
8961,18,34,1,0,6,0,2,2,36,37,0,1
8962,18,34,1,0,6,0,2,2,36,37,0,1
8963,18,34,1,0,6,0,2,2,36,37,0,1
8964,18,34,1,0,6,0,2,2,36,37,0,1
8965,18,34,1,0,6,0,2,2,36,37,0,1
8966,18,34,1,0,6,0,2,2,36,37,0,1
8967,18,34,1,0,6,0,2,2,36,37,0,1
8968,18,34,1,0,6,0,2,2,36,37,0,1
8969,18,34,1,0,6,0,2,2,36,37,0,1
8970,18,34,1,0,6,0,2,2,36,37,0,1
8971,18,34,1,0,6,0,2,2,36,37,0,1
8972,18,34,1,0,6,0,2,2,36,37,0,1
8973,18,34,1,0,7,0,2,2,36,37,0,1
8974,18,34,1,0,7,0,2,2,36,37,0,1
8975,18,34,1,0,7,0,2,2,36,37,0,1
8976,18,34,1,0,7,0,2,2,36,37,0,1
8977,18,34,1,0,7,0,2,2,36,37,0,1
8978,18,34,1,0,7,0,2,2,36,37,0,1
8979,18,34,1,0,7,0,2,2,36,37,0,1
8980,18,34,1,0,7,0,2,2,36,37,0,1
8981,18,34,1,0,7,0,2,2,36,37,0,1
8982,18,34,1,0,7,0,2,2,36,37,0,1
8983,18,34,1,0,7,0,2,2,36,37,0,1
8984,18,34,1,0,7,0,2,2,36,37,0,1
8985,18,34,1,0,7,0,2,2,36,37,0,1
8986,18,34,1,0,7,0,2,2,36,37,0,1
8987,18,34,1,0,7,0,2,2,36,37,0,1
8988,18,34,1,0,7,0,2,2,36,37,0,1
8989,18,34,1,0,7,0,2,2,36,37,0,1
8990,18,34,1,0,7,0,2,2,36,36,0,1
8990,18,34,1,0,7,0,1,2,36,36,0,0
8991,18,34,0,0,7,0,1,2,36,36,0,0
8992,18,34,0,0,7,0,1,2,36,36,0,0
8993,18,34,0,0,7,0,1,2,36,36,0,0
8994,18,34,0,0,7,0,1,2,36,36,0,0
8995,18,34,0,0,7,0,1,2,36,36,0,0
8996,18,34,0,0,7,0,1,2,36,36,0,0
8997,18,34,0,0,7,0,1,2,36,36,0,0
8998,18,34,0,0,7,0,1,2,36,36,0,0
8999,18,34,0,0,7,0,1,2,36,36,0,0
9000,18,34,0,0,7,0,1,2,36,36,0,0
9001,18,34,0,0,7,0,1,2,36,36,0,0
9002,18,34,0,0,7,0,1,2,36,36,0,0
9003,18,34,0,0,7,0,1,2,36,36,0,0
9004,18,34,0,0,7,0,1,2,36,36,0,0
9005,18,34,0,0,7,0,1,2,36,36,0,0
9006,18,34,0,0,7,0,1,2,36,36,0,0
9007,18,34,0,0,7,0,1,2,36,36,0,0
9008,18,34,0,0,7,0,1,2,36,36,0,0
9009,18,34,0,0,7,0,1,2,36,36,0,0
9010,18,34,0,0,7,0,1,2,36,36,0,0
9011,18,34,0,0,7,0,1,2,36,36,0,0
9012,18,34,0,0,7,0,1,2,36,36,0,0
9013,18,34,0,0,7,0,1,2,36,36,0,0
9014,18,34,0,0,7,0,1,2,36,36,0,0
9015,18,34,0,0,7,0,1,2,36,36,0,0
9016,18,34,0,0,7,0,1,2,36,36,0,0
9017,18,34,0,0,7,0,1,2,36,36,0,0
9018,18,34,0,0,7,0,1,2,36,36,0,0
9019,18,34,0,0,7,0,1,2,36,36,0,0
9020,18,34,0,0,7,0,1,2,36,36,0,0
9021,18,34,0,0,8,0,1,2,36,36,0,0
9022,18,34,0,0,8,0,1,2,36,36,0,0
9023,18,34,0,0,8,0,1,2,36,36,0,0
9024,18,34,0,0,8,0,1,2,36,36,0,0
9025,18,34,0,0,8,0,1,2,36,36,0,0
9026,18,34,0,0,8,0,1,2,36,36,0,0
9027,18,34,0,0,8,0,1,2,36,36,0,0
9028,18,34,0,0,8,0,1,2,36,36,0,0
9029,18,34,0,0,8,0,1,2,36,36,0,0
9030,18,34,0,0,8,0,1,2,36,36,0,0
9031,18,34,0,0,8,0,1,2,36,36,0,0
9032,18,34,0,0,8,0,1,2,36,36,0,0
9033,18,34,0,0,8,0,1,2,36,36,0,0
9034,18,34,0,0,8,0,1,2,36,36,0,0
9035,18,34,0,0,8,0,1,2,35,36,0,0
9035,18,34,0,0,8,0,1,1,35,36,0,1
9036,18,34,0,0,8,0,1,1,35,36,0,1
9037,18,34,0,0,8,0,1,1,35,36,0,1
9038,18,34,0,0,8,0,1,1,35,36,0,1
9039,18,34,0,0,8,0,1,1,35,36,0,1
9040,18,34,0,0,8,0,1,1,35,36,0,1
9041,18,34,0,0,8,0,1,1,35,36,0,1
9042,18,34,0,0,8,0,1,1,35,36,0,1
9043,18,34,0,0,8,0,1,1,35,36,0,1
9044,18,34,0,0,8,0,1,1,35,36,0,1
9045,18,34,0,0,8,0,1,1,35,36,0,1
9046,18,34,0,0,8,0,1,1,35,36,0,1
9047,18,34,0,0,8,0,1,1,35,36,0,1
9048,18,34,0,0,8,0,1,1,35,36,0,1
9049,18,34,0,0,8,0,1,1,35,36,0,1
9050,18,34,0,0,8,0,1,1,35,36,0,1
9051,18,34,0,0,8,0,1,1,35,36,0,1
9052,18,34,0,0,8,0,1,1,35,36,0,1
9053,18,34,0,0,8,0,1,1,35,36,0,1
9054,18,34,0,0,8,0,1,1,35,36,0,1
9055,18,34,0,0,8,0,1,1,35,36,0,1
9056,18,34,0,0,8,0,1,1,35,36,0,1
9057,18,34,0,0,8,0,1,1,35,36,0,1
9058,18,34,0,0,8,0,1,1,35,36,0,1
9059,18,34,0,0,8,0,1,1,35,36,0,1
9060,18,34,0,0,8,0,1,1,35,36,0,1
9061,18,34,0,0,8,0,1,1,35,36,0,1
9062,18,34,0,0,8,0,1,1,35,36,0,1
9063,18,34,0,0,8,0,1,1,35,36,0,1
9064,18,34,0,0,8,0,1,1,35,36,0,1
9065,18,34,0,0,8,0,1,1,35,36,0,1
9066,18,34,0,0,8,0,1,1,35,36,0,1
9067,18,34,0,0,8,0,1,1,35,36,0,1
9068,18,34,0,0,8,0,1,1,35,36,0,1
9069,18,34,0,0,8,0,1,1,35,36,0,1
9070,18,34,0,0,8,0,1,1,35,36,0,1
9071,18,34,0,0,8,0,1,1,35,36,0,1
9072,18,34,0,0,8,0,1,1,35,36,0,1
9073,18,34,0,0,8,0,1,1,35,36,0,1
9074,18,34,0,0,8,0,1,1,35,36,0,1
9075,18,34,0,0,8,0,1,1,35,36,0,1
9076,18,34,0,0,8,0,1,1,35,36,0,1
9077,18,34,0,0,8,0,1,1,35,36,0,1
9078,18,34,0,0,8,0,1,1,35,36,0,1
9079,18,34,0,0,8,0,1,1,35,36,0,1
9080,18,34,0,0,8,0,1,1,35,35,0,1
9080,18,34,0,0,8,0,0,1,35,35,0,0
9081,18,34,0,0,8,0,0,1,35,35,0,0
9082,18,34,0,0,8,0,0,1,35,35,0,0
9083,18,34,0,0,8,0,0,1,35,35,0,0
9084,18,34,0,0,8,0,0,1,35,35,0,0
9085,18,34,0,0,8,0,0,1,35,35,0,0
9086,18,34,0,0,8,0,0,1,35,35,0,0
9087,18,34,0,0,8,0,0,1,35,35,0,0
9088,18,34,0,0,8,0,0,1,35,35,0,0
9089,18,34,0,0,8,0,0,1,35,35,0,0
9090,18,34,0,0,8,0,0,1,35,35,0,0
9091,18,34,0,0,8,0,0,1,35,35,0,0
9092,18,34,0,0,8,0,0,1,35,35,0,0
9093,18,34,0,0,8,0,0,1,35,35,0,0
9094,18,34,0,0,8,0,0,1,35,35,0,0
9095,18,34,0,0,8,0,0,1,35,35,0,0
9096,18,34,0,0,8,0,0,1,35,35,0,0
9097,18,34,0,0,8,0,0,1,35,35,0,0
9098,18,34,0,0,8,0,0,1,35,35,0,0
9099,18,34,0,0,8,0,0,1,35,35,0,0
9100,18,34,0,0,8,0,0,1,35,35,0,0
9101,18,34,0,0,8,0,0,1,35,35,0,0
9102,18,34,0,0,8,0,0,1,35,35,0,0
9103,18,34,0,0,8,0,0,1,35,35,0,0
9104,18,34,0,0,8,0,0,1,35,35,0,0
9105,18,34,0,0,8,0,0,1,35,35,0,0
9106,18,34,0,0,8,0,0,1,35,35,0,0
9107,18,34,0,0,8,0,0,1,35,35,0,0
9108,18,34,0,0,8,0,0,1,35,35,0,0
9109,18,34,0,0,8,0,0,1,35,35,0,0
9110,18,34,0,0,4,0,4,1,35,35,0,0
9111,18,34,0,0,4,0,4,1,35,35,0,0
9112,18,34,0,0,4,0,4,1,35,35,0,0
9113,18,34,0,0,4,0,4,1,35,35,0,0
9114,18,34,0,0,4,0,4,1,35,35,0,0
9115,18,34,0,0,4,0,4,1,35,35,0,0
9116,18,34,0,0,4,0,4,1,35,35,0,0
9117,18,34,0,0,4,0,4,1,35,35,0,0
9118,18,34,0,0,4,0,4,1,35,35,0,0
9119,18,34,0,0,4,0,4,1,35,35,0,0
9120,18,34,0,0,4,0,4,1,35,35,0,0
9121,18,34,0,0,4,0,4,1,35,35,0,0
9122,18,34,0,0,4,0,4,1,35,35,0,0
9123,14,34,3,0,4,0,4,1,35,35,0,0
9124,14,34,3,0,4,0,4,1,35,35,0,0
9125,14,34,3,0,4,0,4,1,34,35,0,0
9125,14,34,3,0,4,0,4,0,34,35,0,1
9126,14,34,3,0,4,0,4,0,34,35,0,1
9127,14,34,3,0,4,0,4,0,34,35,0,1
9128,14,34,3,0,4,0,4,0,34,35,0,1
9129,14,34,3,0,4,0,4,0,34,35,0,1
9130,14,34,3,0,4,0,4,0,34,35,0,1
9131,14,34,3,0,4,0,4,0,34,35,0,1
9132,14,34,3,0,4,0,4,0,34,35,0,1
9133,14,34,3,0,4,0,4,0,34,35,0,1
9134,14,34,3,0,4,0,4,0,34,35,0,1
9135,14,34,3,0,4,0,4,0,34,35,0,1
9136,14,34,3,0,4,0,4,0,34,35,0,1
9137,14,34,3,0,4,0,4,0,34,35,0,1
9138,14,34,3,0,4,0,4,0,34,35,0,1
9139,14,34,3,0,4,0,4,0,34,35,0,1
9140,14,34,3,0,4,0,4,0,34,35,0,1
9141,14,34,3,0,4,0,4,0,34,35,0,1
9142,14,34,3,0,4,0,4,0,34,35,0,1
9143,14,34,3,0,4,0,4,0,34,35,0,1
9144,14,34,3,0,4,0,4,0,34,35,0,1
9145,14,34,3,0,4,0,4,0,34,35,0,1
9146,14,34,3,0,4,0,4,0,34,35,0,1
9147,14,34,3,0,4,0,4,0,34,35,0,1
9148,14,34,3,0,4,0,4,0,34,35,0,1
9149,14,34,3,0,4,0,4,0,34,35,0,1
9150,14,34,3,0,4,0,4,0,34,35,0,1
9151,14,34,3,0,4,0,4,0,34,35,0,1
9152,14,34,3,0,4,0,4,0,34,35,0,1
9153,14,34,3,0,5,0,4,0,34,35,0,1
9154,14,34,3,0,5,0,4,0,34,35,0,1
9155,14,34,3,0,5,0,4,0,34,35,0,1
9156,14,34,3,0,5,0,4,0,34,35,0,1
9157,14,34,3,0,5,0,4,0,34,35,0,1
9158,14,34,3,0,5,0,4,0,34,35,0,1
9159,14,34,3,0,5,0,4,0,34,35,0,1
9160,14,34,3,0,5,0,4,0,34,35,0,1
9161,14,34,3,0,5,0,4,0,34,35,0,1
9162,14,34,3,0,5,0,4,0,34,35,0,1
9163,14,34,3,0,5,0,4,0,34,35,0,1
9164,14,34,3,0,5,0,4,0,34,35,0,1
9165,14,34,3,0,5,0,4,0,34,35,0,1
9166,14,34,3,0,5,0,4,0,34,35,0,1
9167,14,34,3,0,5,0,4,0,34,35,0,1
9168,14,34,3,0,5,0,4,0,34,35,0,1
9169,14,34,3,0,5,0,4,0,34,35,0,1
9170,14,34,3,0,5,0,4,0,34,34,0,1
9170,14,34,3,0,5,0,3,0,34,34,0,0
9171,14,34,2,0,5,0,3,0,34,34,0,0
9172,14,34,2,0,5,0,3,0,34,34,0,0
9173,14,34,2,0,5,0,3,0,34,34,0,0
9174,14,34,2,0,5,0,3,0,34,34,0,0
9175,14,34,2,0,5,0,3,0,34,34,0,0
9176,14,34,2,0,5,0,3,0,34,34,0,0
9177,14,34,2,0,5,0,3,0,34,34,0,0
9178,14,34,2,0,5,0,3,0,34,34,0,0
9179,14,34,2,0,5,0,3,0,34,34,0,0
9180,14,34,2,0,5,0,3,0,34,34,0,0
9181,14,34,2,0,5,0,3,0,34,34,0,0
9182,14,34,2,0,5,0,3,0,34,34,0,0
9183,14,34,2,0,5,0,3,0,34,34,0,0
9184,14,34,2,0,5,0,3,0,34,34,0,0
9185,14,34,2,0,5,0,3,0,34,34,0,0
9186,14,34,2,0,5,0,3,0,34,34,0,0
9187,14,34,2,0,5,0,3,0,34,34,0,0
9188,14,34,2,0,5,0,3,0,34,34,0,0
9189,14,34,2,0,5,0,3,0,34,34,0,0
9190,14,34,2,0,5,0,3,0,34,34,0,0
9191,14,34,2,0,5,0,3,0,34,34,0,0
9192,14,34,2,0,5,0,3,0,34,34,0,0
9193,14,34,2,0,5,0,3,0,34,34,0,0
9194,14,34,2,0,5,0,3,0,34,34,0,0
9195,14,34,2,0,5,0,3,0,34,34,0,0
9196,14,34,2,0,5,0,3,0,34,34,0,0
9197,14,34,2,0,5,0,3,0,34,34,0,0
9198,14,34,2,0,5,0,3,0,34,34,0,0
9199,14,34,2,0,5,0,3,0,34,34,0,0
9200,14,34,2,0,5,0,3,0,34,34,0,0
9201,14,34,1,0,6,0,3,0,34,34,0,0
9202,14,34,1,0,6,0,3,0,34,34,0,0
9203,14,34,1,0,6,0,3,0,34,34,0,0
9204,14,34,1,0,6,0,3,0,34,34,0,0
9205,14,34,1,0,6,0,3,0,34,34,0,0
9206,14,34,1,0,6,0,3,0,34,34,0,0
9207,14,34,1,0,6,0,3,0,34,34,0,0
9208,14,34,1,0,6,0,3,0,34,34,0,0
9209,14,34,1,0,6,0,3,0,34,34,0,0
9210,14,34,1,0,6,0,3,0,34,34,0,0
9211,14,34,1,0,6,0,3,0,34,34,0,0
9212,14,34,1,0,6,0,3,0,34,34,0,0
9213,14,34,1,0,6,0,3,0,34,34,0,0
9214,14,34,1,0,6,0,3,0,34,34,0,0
9215,14,34,1,0,6,0,3,0,33,34,0,0
9215,14,34,1,0,6,0,3,0,33,34,0,0
9216,14,34,1,0,6,0,3,0,33,34,0,0
9217,14,34,1,0,6,0,3,0,33,34,0,0
9218,14,34,1,0,6,0,3,0,33,34,0,0
9219,14,34,1,0,6,0,3,0,33,34,0,0
9220,14,34,1,0,6,0,3,0,33,34,0,0
9221,14,34,1,0,6,0,3,0,33,34,0,0
9222,14,34,1,0,6,0,3,0,33,34,0,0
9223,14,34,1,0,6,0,3,0,33,34,0,0
9224,14,34,1,0,6,0,3,0,33,34,0,0
9225,14,34,1,0,6,0,3,0,33,34,0,0
9226,14,34,1,0,6,0,3,0,33,34,0,0
9227,14,34,1,0,6,0,3,0,33,34,0,0
9228,14,34,1,0,6,0,3,0,33,34,0,0
9229,14,34,1,0,6,0,3,0,33,34,0,0
9230,14,34,1,0,6,0,3,0,33,34,0,0
9231,14,34,1,0,7,0,3,0,33,34,0,0
9232,14,34,1,0,7,0,3,0,33,34,0,0
9233,14,34,1,0,7,0,3,0,33,34,0,0
9234,14,34,1,0,7,0,3,0,33,34,0,0
9235,14,34,1,0,7,0,3,0,33,34,0,0
9236,14,34,1,0,7,0,3,0,33,34,0,0
9237,14,34,1,0,7,0,3,0,33,34,0,0
9238,14,34,1,0,7,0,3,0,33,34,0,0
9239,14,34,1,0,7,0,3,0,33,34,0,0
9240,14,34,1,0,7,0,3,0,33,34,0,0
9241,14,34,1,0,7,0,3,0,33,34,0,0
9242,14,34,1,0,7,0,3,0,33,34,0,0
9243,14,34,1,0,7,0,3,0,33,34,0,0
9244,14,34,1,0,7,0,3,0,33,34,0,0
9245,14,34,1,0,7,0,3,0,33,34,0,0
9246,14,34,1,0,7,0,3,0,33,34,0,0
9247,14,34,1,0,7,0,3,0,33,34,0,0
9248,14,34,1,0,7,0,3,0,33,34,0,0
9249,14,34,1,0,7,0,3,0,33,34,0,0
9250,14,34,1,0,7,0,3,0,33,34,0,0
